ts,volume,price,market_cap,symbol,freq,ret_1d,ret_3d,ret_7d,ret_14d,ret_30d,roll_mean_3,roll_std_3,roll_min_3,roll_max_3,roll_mean_7,roll_std_7,roll_min_7,roll_max_7,roll_mean_14,roll_std_14,roll_min_14,roll_max_14,roll_mean_30,roll_std_30,roll_min_30,roll_max_30,vol_7,vol_14,vol_30,rsi,macd,macd_signal,macd_hist,price_lag1,price_lag2,price_lag3,price_lag7,price_lag14,price_lag30,next_price,next_ret,y_drop2pct
2023-11-13 23:59:59.999000+00:00,32798.18252,36462.93,,BTCUSDT,daily,-0.016220534516795504,-0.022484272135024574,0.04042790508156546,0.05767122759192023,0.35789804144719595,36885.68666666666,367.59640046304503,36462.93,37130.0,36526.23142857143,749.755507336177,35399.12,37301.63,35751.65928571428,967.3797001771786,34639.77,37301.63,33459.77166666667,3041.6321127498136,27154.15,37301.63,0.015147419042850923,0.013110906011008021,0.022734549546629953,69.20862252863611,1713.2285680241985,1773.4491779079067,-60.22060988370822,37064.13,37130.0,37301.63,35046.09,34474.73,26852.48,35551.19,-0.025004573137704458,1
2023-11-14 23:59:59.999000+00:00,45503.68416,35551.19,,BTCUSDT,daily,-0.025004573137704433,-0.04252114193374623,0.004295869501840688,0.026311375624030076,0.3092359731385441,36359.416666666664,761.7631643321848,35551.19,37064.13,36547.955714285716,712.9541742603193,35551.19,37301.63,35816.760714285716,916.1063384233863,34716.78,37301.63,33739.672999999995,2819.617696755391,28320.0,37301.63,0.018840650189996838,0.015235059429563949,0.02363837372206249,57.695230311483705,1557.1156346461648,1730.1824692555583,-173.06683460939348,36462.93,37064.13,37130.0,35399.12,34639.77,27154.15,37858.2,0.06489262384747162,0
2023-11-15 23:59:59.999000+00:00,53569.13385,37858.2,,BTCUSDT,daily,0.06489262384747163,0.021424217970312576,0.06269466819669023,0.06879366530374398,0.3283215406736235,36624.10666666667,1161.9196286462245,35551.19,37858.2,36867.02428571428,730.4752515510324,35551.19,37858.2,35990.815714285716,1056.0199839361874,34716.78,37858.2,34051.587,2736.437586013214,28320.0,37858.2,0.030880381660055595,0.022231288888999338,0.024680210023205088,66.36002433086756,1601.0950100947593,1704.3649774233986,-103.26996732863927,35551.19,36462.93,37064.13,35624.72,35421.43,28500.78,36163.51,-0.04476414620874725,1
2023-11-16 23:59:59.999000+00:00,47490.39566,36163.51,,BTCUSDT,daily,-0.044764146208747246,-0.008211627535143151,-0.014647521367893823,0.0349703605359688,0.27354643679318613,36524.299999999996,1195.073576437889,35551.19,37858.2,36790.22714285715,777.568658677235,35551.19,37858.2,36078.095714285715,1012.2182883815751,34716.78,37858.2,34310.507000000005,2543.531204365361,28320.0,37858.2,0.035065776259234335,0.02555101203275938,0.026524441069549338,57.053189843665265,1482.1167428810368,1659.9153305149264,-177.7985876338896,37858.2,35551.19,36462.93,36701.09,34941.59,28395.91,36613.92,0.012454819789340033,0
2023-11-17 23:59:59.999000+00:00,38283.61112,36613.92,,BTCUSDT,daily,0.012454819789339933,0.029892951543956547,-0.018436459747201428,0.054646197026336996,0.29286440677966086,36878.54333333333,877.7885169181588,36163.51,37858.2,36691.98285714286,744.9458439312538,35551.19,37858.2,36213.60571428571,940.3952513190185,35011.88,37858.2,34586.971,2309.9749638325966,28713.71,37858.2,0.03476214502925867,0.0255270070268685,0.026449933650612444,60.672743924804635,1407.9400749172273,1609.5202793953868,-201.58020447815943,36163.51,37858.2,35551.19,37301.63,34716.78,28320.0,36568.1,-0.0012514366120863242,0
2023-11-18 23:59:59.999000+00:00,17102.24186,36568.1,,BTCUSDT,daily,-0.0012514366120863762,-0.03407716161888308,-0.015133315378400236,0.042953254043472056,0.2735414545873731,36448.51,247.87823240464937,36163.51,36613.92,36611.71142857143,719.7278758305748,35551.19,37858.2,36321.17928571429,882.9184405531162,35011.88,37858.2,34848.784,2052.053988702276,29669.04,37858.2,0.0347457555407148,0.025505398237535965,0.026496281250012764,58.767906607935686,1330.1243940348431,1553.6411023232781,-223.51670828843498,36613.92,36163.51,37858.2,37130.0,35062.07,28713.71,37359.86,0.021651658139197883,0
2023-11-19 23:59:59.999000+00:00,21246.34648,37359.86,,BTCUSDT,daily,0.021651658139197894,0.03308168924974364,0.007978873374338002,0.0670623799693133,0.2592203859646285,36847.29333333333,444.48656777610944,36568.1,37359.86,36653.95857142857,758.3533988281833,35551.19,37858.2,36488.89214285714,836.8848471948528,35046.09,37858.2,35105.14466666667,1853.4308600235854,29909.8,37858.2,0.03584444936305056,0.025918266032320655,0.026203820874203896,62.583120040129174,1317.1599216166287,1506.3448661819484,-189.1849445653197,36568.1,36613.92,36163.51,37064.13,35011.88,29669.04,37448.78,0.002380094572088821,0
2023-11-20 23:59:59.999000+00:00,36022.70291,37448.78,,BTCUSDT,daily,0.0023800945720888755,0.022801710387743368,0.027037048311805867,0.06855800461620687,0.2520571852703797,37125.579999999994,484.83466707739666,36568.1,37448.78,36794.794285714284,806.9495610395201,35551.19,37858.2,36660.51285714286,761.1856398402208,35399.12,37858.2,35356.444,1621.275066069684,29992.46,37858.2,0.03497520678994113,0.02590440672369063,0.02622411749461925,62.80125183945173,1299.0855352876388,1464.8930000030866,-165.80746471544785,37359.86,36568.1,36613.92,36462.93,35046.09,29909.8,35741.65,-0.04558573069670087,1
2023-11-21 23:59:59.999000+00:00,47646.54804,35741.65,,BTCUSDT,daily,-0.04558573069670091,-0.022600299167853888,0.0053573452815502964,0.009676229239596879,0.19168784421151197,36850.09666666666,960.9720085587227,35741.65,37448.78,36822.00285714286,759.8667303045837,35741.65,37858.2,36684.97928571428,722.0197654599913,35551.19,37858.2,35548.083666666666,1266.2970563254314,33069.99,37858.2,0.03853662737552545,0.029143743230474826,0.027974297575485176,51.59484071148343,1133.9389871918393,1398.7021974408372,-264.7632102489979,37448.78,37359.86,36568.1,35551.19,35399.12,29992.46,37408.34,0.04663159087507138,0
2023-11-22 23:59:59.999000+00:00,45051.30697,37408.34,,BTCUSDT,daily,0.046631590875071405,0.0012976494023262397,-0.011882762519084378,0.05006691982421185,0.13118691599241483,36866.25666666666,974.1478144683082,35741.65,37448.78,36757.73714285714,671.5108386991583,35741.65,37448.78,36812.38071428572,676.4686743724407,35551.19,37858.2,35692.69533333334,1220.4290962713453,33892.02,37858.2,0.033855723613521835,0.031589639903411605,0.022692148099310184,57.32205343610476,1124.5836120490712,1343.878480362484,-219.29486831341274,35741.65,37448.78,37359.86,37858.2,35624.72,33069.99,37294.28,-0.0030490526978742623,0
2023-11-23 23:59:59.999000+00:00,23827.92882,37294.28,,BTCUSDT,daily,-0.003049052697874255,-0.004125635067417366,0.03126825908215203,0.016162735221215474,0.09938911166642539,36814.75666666666,931.0858496580123,35741.65,37408.34,36919.275714285715,640.0091417017986,35741.65,37448.78,36854.75142857143,687.4498969587785,35551.19,37858.2,35805.08033333333,1206.9818829639814,33892.02,37858.2,0.028092830059142374,0.030701203241374146,0.022361806974191763,52.644045404177604,1095.3393311019026,1294.1706505103678,-198.8313194084651,37408.34,35741.65,37448.78,36163.51,36701.09,33922.73,37713.57,0.011242742854936491,0
2023-11-24 23:59:59.999000+00:00,44680.80646,37713.57,,BTCUSDT,daily,0.011242742854936427,0.05517148760619617,0.030033659329566476,0.011043485231074346,0.09327212825816278,37472.06333333333,216.78681563547283,37294.28,37713.57,37076.36857142857,685.8795264094008,35741.65,37713.57,36884.17571428571,716.2607782270622,35551.19,37858.2,35912.331,1229.396318600542,33892.02,37858.2,0.02804109465662256,0.030541638102701982,0.022267708485963513,51.866309297929924,1093.3922810025324,1254.0149766088007,-160.62269560626828,37294.28,37408.34,35741.65,36613.92,37301.63,34496.05,37780.67,0.0017792004310384444,0
